TABLE:  Element Forces - Frames,,,,,,,,,,,
Frame,Station,OutputCase,CaseType,P,V2,V3,T,M2,M3,FrameElem,ElemStation
Text,m,Text,Text,KN,KN,KN,KN-m,KN-m,KN-m,Text,m
2876,0.5,COMB14_ULS,Combination,-1741.37,0.0002166,0.001889,2.297E-13,0.0014,0.0001609,2876-1,0.5
2876,1,COMB14_ULS,Combination,-1746.675,0.0002166,0.001889,2.297E-13,0.0004594,0.00005261,2876-1,1
2876,0,COMB15_ULS,Combination,-1566.425,0.0002163,0.0006027,2.296E-13,0.0007489,0.0002688,2876-1,0
2876,0.5,COMB15_ULS,Combination,-1571.73,0.0002163,0.0006027,2.296E-13,0.0004475,0.0001607,2876-1,0.5
2876,1,COMB15_ULS,Combination,-1577.036,0.0002163,0.0006027,2.296E-13,0.0001462,0.00005252,2876-1,1
2876,0,COMB16_ULS,Combination,-1576.901,0.0002892,0.0007433,3.07E-13,0.0009237,0.0003595,2876-1,0
2876,0.5,COMB16_ULS,Combination,-1582.206,0.0002892,0.0007433,3.07E-13,0.0005521,0.0002149,2876-1,0.5
2876,1,COMB16_ULS,Combination,-1587.511,0.0002892,0.0007433,3.07E-13,0.0001804,0.00007024,2876-1,1
2876,0,COMB17_ULS,Combination,-1661.964,-0.001109,-0.00001698,-7.674E-14,-0.00002137,-0.0014,2876-1,0
2876,0.5,COMB17_ULS,Combination,-1667.27,-0.001109,-0.00001698,-7.674E-14,-0.00001287,-0.0008242,2876-1,0.5
2876,1,COMB17_ULS,Combination,-1672.575,-0.001109,-0.00001698,-7.674E-14,-0.000004383,-0.0002699,2876-1,1
2876,0,COMB18_ULS,Combination,-1738.059,-0.0003228,-0.0006955,-3.07E-13,-0.0008648,-0.0004015,2876-1,0
2876,0.5,COMB18_ULS,Combination,-1743.364,-0.0003228,-0.0006955,-3.07E-13,-0.000517,-0.0002401,2876-1,0.5
2876,1,COMB18_ULS,Combination,-1748.67,-0.0003228,-0.0006955,-3.07E-13,-0.0001693,-0.0000787,2876-1,1
2876,0,COMB19_ULS,Combination,-1652.996,0.001075,0.00006482,-2.748E-18,0.00008032,0.0013,2876-1,0
2876,0.5,COMB19_ULS,Combination,-1658.301,0.001075,0.00006482,-2.748E-18,0.00004791,0.000799,2876-1,0.5
2876,1,COMB19_ULS,Combination,-1663.606,0.001075,0.00006482,-2.748E-18,0.0000155,0.0002614,2876-1,1
2876,0,COMB20_ULS,Combination,-1846.917,-0.00000908,0.001908,2.866E-14,0.0024,-0.00001174,2876-1,0
2876,0.5,COMB20_ULS,Combination,-1852.222,-0.00000908,0.001908,2.866E-14,0.0014,-0.0000072,2876-1,0.5
2876,1,COMB20_ULS,Combination,-1857.527,-0.00000908,0.001908,2.866E-14,0.0004768,-0.00000266,2876-1,1
2876,0,COMB21_ULS,Combination,-1143.942,0.000006545,-0.00003562,-3.332E-16,-0.00004438,0.000008135,2876-1,0
2876,0.5,COMB21_ULS,Combination,-1149.247,0.000006545,-0.00003562,-3.332E-16,-0.00002657,0.000004863,2876-1,0.5
2876,1,COMB21_ULS,Combination,-1154.552,0.000006545,-0.00003562,-3.332E-16,-0.00000876,0.00000159,2876-1,1
2876,0,COMB4_ULS,Combination,-1957.365,-0.0003492,0.0006034,-1.392E-14,0.0007503,-0.0004346,2876-1,0
2876,0.5,COMB4_ULS,Combination,-1962.671,-0.0003492,0.0006034,-1.392E-14,0.0004486,-0.00026,2876-1,0.5
2876,1,COMB4_ULS,Combination,-1967.976,-0.0003492,0.0006034,-1.392E-14,0.0001469,-0.0000854,2876-1,1
2876,0,COMB5_ULS,Combination,-1953.118,-0.0004887,0.0006413,-1.392E-14,0.0007974,-0.000608,2876-1,0
2876,0.5,COMB5_ULS,Combination,-1958.423,-0.0004887,0.0006413,-1.392E-14,0.0004767,-0.0003637,2876-1,0.5
2876,1,COMB5_ULS,Combination,-1963.728,-0.0004887,0.0006413,-1.392E-14,0.0001561,-0.0001193,2876-1,1
2876,0,COMB6_ULS,Combination,-1947.013,-0.0005976,0.0006959,-5.655E-14,0.0008652,-0.0007434,2876-1,0
2876,0.5,COMB6_ULS,Combination,-1952.319,-0.0005976,0.0006959,-5.655E-14,0.0005173,-0.0004446,2876-1,0.5
2876,1,COMB6_ULS,Combination,-1957.624,-0.0005976,0.0006959,-5.655E-14,0.0001694,-0.0001458,2876-1,1
2876,0,COMB7_ULS,Combination,-1930.479,-0.0006895,0.0008438,-5.655E-14,0.001,-0.0008577,2876-1,0
2876,0.5,COMB7_ULS,Combination,-1935.785,-0.0006895,0.0008438,-5.655E-14,0.0006272,-0.0005129,2876-1,0.5
2876,1,COMB7_ULS,Combination,-1941.09,-0.0006895,0.0008438,-5.655E-14,0.0002053,-0.0001682,2876-1,1
2876,0,COMB10_ULS,Combination,-1826.31,0.00003054,0.0005968,3.034E-16,0.0007416,0.00003822,2876-1,0
2876,0.5,COMB10_ULS,Combination,-1831.615,0.00003054,0.0005968,3.034E-16,0.0004432,0.00002295,2876-1,0.5
2876,1,COMB10_ULS,Combination,-1836.92,0.00003054,0.0005968,3.034E-16,0.0001448,0.000007683,2876-1,1
2876,0,COMB11_ULS,Combination,-1966.396,0.00005378,0.0006315,1.203E-15,0.0007851,0.00006732,2876-1,0
2876,0.5,COMB11_ULS,Combination,-1971.701,0.00005378,0.0006315,1.203E-15,0.0004694,0.00004043,2876-1,0.5
2876,1,COMB11_ULS,Combination,-1977.006,0.00005378,0.0006315,1.203E-15,0.0001536,0.00001354,2876-1,1
2876,0,COMB12_ULS,Combination,-1783.324,0.0000352,0.0006215,1.203E-15,0.0007725,0.00004405,2876-1,0
2876,0.5,COMB12_ULS,Combination,-1788.629,0.0000352,0.0006215,1.203E-15,0.0004618,0.00002645,2876-1,0.5
2876,1,COMB12_ULS,Combination,-1793.934,0.0000352,0.0006215,1.203E-15,0.0001511,0.000008846,2876-1,1
2876,0,COMB13_ULS,Combination,-1722.553,0.00002065,0.0006074,6.031E-16,0.0007548,0.00002584,2876-1,0
2876,0.5,COMB13_ULS,Combination,-1727.858,0.00002065,0.0006074,6.031E-16,0.0004512,0.00001551,2876-1,0.5
2876,1,COMB13_ULS,Combination,-1733.163,0.00002065,0.0006074,6.031E-16,0.0001475,0.000005186,2876-1,1
2877,0,COMB1_ULS,Combination,-1913.952,-0.000002419,0.0001699,1.278E-17,0.0001744,-0.00000259,2877-1,0
2877,0.5,COMB1_ULS,Combination,-1919.257,-0.000002419,0.0001699,1.278E-17,0.00008943,-0.00000138,2877-1,0.5
2877,1,COMB1_ULS,Combination,-1924.562,-0.000002419,0.0001699,1.278E-17,0.000004462,-0.000000171,2877-1,1
2877,0,COMB2_ULS,Combination,-1950.451,-0.00000243,0.0001802,1.174E-17,0.000185,-0.000002601,2877-1,0
2877,0.5,COMB2_ULS,Combination,-1955.756,-0.00000243,0.0001802,1.174E-17,0.00009491,-0.000001386,2877-1,0.5
2877,1,COMB2_ULS,Combination,-1961.061,-0.00000243,0.0001802,1.174E-17,0.000004791,-1.714E-07,2877-1,1
2877,0,COMB3_ULS,Combination,-1969.451,-0.000002433,0.00014,1.239E-17,0.0001437,-0.000002604,2877-1,0
2877,0.5,COMB3_ULS,Combination,-1974.756,-0.000002433,0.00014,1.239E-17,0.00007372,-0.000001388,2877-1,0.5
2877,1,COMB3_ULS,Combination,-1980.061,-0.000002433,0.00014,1.239E-17,0.000003733,-1.714E-07,2877-1,1
2877,0,COMB8_ULS,Combination,-1952.047,-0.00000243,0.0001769,1.239E-17,0.0001816,-0.000002601,2877-1,0
2877,0.5,COMB8_ULS,Combination,-1957.352,-0.00000243,0.0001769,1.239E-17,0.00009313,-0.000001386,2877-1,0.5
2877,1,COMB8_ULS,Combination,-1962.657,-0.00000243,0.0001769,1.239E-17,0.000004702,-1.714E-07,2877-1,1
2877,0,COMB9_ULS,Combination,-2088.962,-0.000002447,0.0001747,1.207E-17,0.0001793,-0.000002619,2877-1,0
2877,0.5,COMB9_ULS,Combination,-2094.267,-0.000002447,0.0001747,1.207E-17,0.00009196,-0.000001395,2877-1,0.5
2877,1,COMB9_ULS,Combination,-2099.572,-0.000002447,0.0001747,1.207E-17,0.00000462,-1.719E-07,2877-1,1
2877,0,COMB14_ULS,Combination,-1746.675,0.00005127,0.0004476,2.297E-13,0.0004594,0.00005261,2877-1,0
2877,0.5,COMB14_ULS,Combination,-1751.98,0.00005127,0.0004476,2.297E-13,0.0002356,0.00002697,2877-1,0.5
2877,1,COMB14_ULS,Combination,-1757.286,0.00005127,0.0004476,2.297E-13,0.00001185,0.000001339,2877-1,1
2877,0,COMB15_ULS,Combination,-1577.036,0.00005119,0.0001425,2.296E-13,0.0001462,0.00005252,2877-1,0
2877,0.5,COMB15_ULS,Combination,-1582.341,0.00005119,0.0001425,2.296E-13,0.00007493,0.00002693,2877-1,0.5
2877,1,COMB15_ULS,Combination,-1587.646,0.00005119,0.0001425,2.296E-13,0.000003673,0.000001336,2877-1,1
2877,0,COMB16_ULS,Combination,-1587.511,0.00006846,0.0001758,3.07E-13,0.0001804,0.00007024,2877-1,0
2877,0.5,COMB16_ULS,Combination,-1592.816,0.00006846,0.0001758,3.07E-13,0.00009248,0.00003602,2877-1,0.5
2877,1,COMB16_ULS,Combination,-1598.122,0.00006846,0.0001758,3.07E-13,0.000004558,0.000001787,2877-1,1
2877,0,COMB17_ULS,Combination,-1672.575,-0.0002628,-0.000004212,-7.674E-14,-0.000004383,-0.0002699,2877-1,0
2877,0.5,COMB17_ULS,Combination,-1677.88,-0.0002628,-0.000004212,-7.674E-14,-0.000002277,-0.0001384,2877-1,0.5
2877,1,COMB17_ULS,Combination,-1683.185,-0.0002628,-0.000004212,-7.674E-14,-1.715E-07,-0.000007005,2877-1,1
2877,0,COMB18_ULS,Combination,-1748.67,-0.00007663,-0.0001649,-3.07E-13,-0.0001693,-0.0000787,2877-1,0
2877,0.5,COMB18_ULS,Combination,-1753.975,-0.00007663,-0.0001649,-3.07E-13,-0.00008683,-0.00004039,2877-1,0.5
2877,1,COMB18_ULS,Combination,-1759.28,-0.00007663,-0.0001649,-3.07E-13,-0.000004392,-0.000002071,2877-1,1
2877,0,COMB19_ULS,Combination,-1663.606,0.0002547,0.00001516,1.535E-13,0.0000155,0.0002614,2877-1,0
2877,0.5,COMB19_ULS,Combination,-1668.911,0.0002547,0.00001516,1.535E-13,0.00000792,0.0001341,2877-1,0.5
2877,1,COMB19_ULS,Combination,-1674.217,0.0002547,0.00001516,1.535E-13,3.383E-07,0.000006721,2877-1,1
2877,0,COMB20_ULS,Combination,-1857.527,-0.000002487,0.0004616,-8.685E-17,0.0004768,-0.00000266,2877-1,0
2877,0.5,COMB20_ULS,Combination,-1862.832,-0.000002487,0.0004616,-8.685E-17,0.000246,-0.000001416,2877-1,0.5
2877,1,COMB20_ULS,Combination,-1868.138,-0.000002487,0.0004616,-8.685E-17,0.00001524,-1.731E-07,2877-1,1
2877,0,COMB21_ULS,Combination,-1154.552,0.000001549,-0.000008512,-1.665E-16,-0.00000876,0.00000159,2877-1,0
2877,0.5,COMB21_ULS,Combination,-1159.857,0.000001549,-0.000008512,-1.665E-16,-0.000004504,8.153E-07,2877-1,0.5
2877,1,COMB21_ULS,Combination,-1165.162,0.000001549,-0.000008512,-1.665E-16,-0.000000248,4.059E-08,2877-1,1
2877,0,COMB4_ULS,Combination,-1967.976,-0.00008309,0.0001431,-8.525E-14,0.0001469,-0.0000854,2877-1,0
2877,0.5,COMB4_ULS,Combination,-1973.281,-0.00008309,0.0001431,-8.525E-14,0.00007534,-0.00004385,2877-1,0.5
2877,1,COMB4_ULS,Combination,-1978.586,-0.00008309,0.0001431,-8.525E-14,0.000003814,-0.000002311,2877-1,1
2877,0,COMB5_ULS,Combination,-1963.728,-0.0001162,0.000152,-4.262E-14,0.0001561,-0.0001193,2877-1,0
2877,0.5,COMB5_ULS,Combination,-1969.033,-0.0001162,0.000152,-4.262E-14,0.00008007,-0.00006126,2877-1,0.5
2877,1,COMB5_ULS,Combination,-1974.338,-0.0001162,0.000152,-4.262E-14,0.00000405,-0.000003188,2877-1,1
2877,0,COMB6_ULS,Combination,-1957.624,-0.000142,0.000165,-8.525E-14,0.0001694,-0.0001458,2877-1,0
2877,0.5,COMB6_ULS,Combination,-1962.929,-0.000142,0.000165,-8.525E-14,0.00008687,-0.00007485,2877-1,0.5
2877,1,COMB6_ULS,Combination,-1968.234,-0.000142,0.000165,-8.525E-14,0.000004389,-0.000003873,2877-1,1
2877,0,COMB7_ULS,Combination,-1941.09,-0.0001637,0.0002,-1.705E-13,0.0002053,-0.0001682,2877-1,0
2877,0.5,COMB7_ULS,Combination,-1946.395,-0.0001637,0.0002,-1.705E-13,0.0001053,-0.00008632,2877-1,0.5
2877,1,COMB7_ULS,Combination,-1951.7,-0.0001637,0.0002,-1.705E-13,0.000005309,-0.000004451,2877-1,1
2877,0,COMB10_ULS,Combination,-1836.92,0.000007426,0.0001412,6.119E-16,0.0001448,0.000007683,2877-1,0
2877,0.5,COMB10_ULS,Combination,-1842.225,0.000007426,0.0001412,6.119E-16,0.00007424,0.00000397,2877-1,0.5
2877,1,COMB10_ULS,Combination,-1847.53,0.000007426,0.0001412,6.119E-16,0.00000366,2.573E-07,2877-1,1
2877,0,COMB11_ULS,Combination,-1977.006,0.00001308,0.0001496,6.119E-16,0.0001536,0.00001354,2877-1,0
2877,0.5,COMB11_ULS,Combination,-1982.311,0.00001308,0.0001496,6.119E-16,0.00007878,0.000006996,2877-1,0.5
2877,1,COMB11_ULS,Combination,-1987.617,0.00001308,0.0001496,6.119E-16,0.000003961,4.549E-07,2877-1,1
2877,0,COMB12_ULS,Combination,-1793.934,0.000008552,0.0001472,1.211E-15,0.0001511,0.000008846,2877-1,0
2877,0.5,COMB12_ULS,Combination,-1799.239,0.000008552,0.0001472,1.211E-15,0.00007747,0.00000457,2877-1,0.5
2877,1,COMB12_ULS,Combination,-1804.545,0.000008552,0.0001472,1.211E-15,0.000003875,2.941E-07,2877-1,1
2877,0,COMB13_ULS,Combination,-1733.163,0.000005014,0.0001437,6.119E-16,0.0001475,0.000005186,2877-1,0
2877,0.5,COMB13_ULS,Combination,-1738.468,0.000005014,0.0001437,6.119E-16,0.00007562,0.000002679,2877-1,0.5
2877,1,COMB13_ULS,Combination,-1743.773,0.000005014,0.0001437,6.119E-16,0.000003749,1.715E-07,2877-1,1
2878,0,COMB1_ULS,Combination,-1924.562,-2.632E-07,0.00001289,5.741E-14,0.000004462,-0.000000171,2878-1,0
2878,0.5,COMB1_ULS,Combination,-1929.868,-2.632E-07,0.00001289,5.741E-14,-0.000001983,-3.934E-08,2878-1,0.5
2878,1,COMB1_ULS,Combination,-1935.173,-2.632E-07,0.00001289,5.741E-14,-0.000008427,9.228E-08,2878-1,1
2878,0,COMB2_ULS,Combination,-1961.061,-2.642E-07,0.00001371,5.741E-14,0.000004791,-1.714E-07,2878-1,0
2878,0.5,COMB2_ULS,Combination,-1966.366,-2.642E-07,0.00001371,5.741E-14,-0.000002066,-3.927E-08,2878-1,0.5
2878,1,COMB2_ULS,Combination,-1971.672,-2.642E-07,0.00001371,5.741E-14,-0.000008924,9.281E-08,2878-1,1
2878,0,COMB3_ULS,Combination,-1980.061,-2.644E-07,0.00001066,5.741E-14,0.000003733,-1.714E-07,2878-1,0
2878,0.5,COMB3_ULS,Combination,-1985.367,-2.644E-07,0.00001066,5.741E-14,-0.000001597,-3.924E-08,2878-1,0.5
2878,1,COMB3_ULS,Combination,-1990.672,-2.644E-07,0.00001066,5.741E-14,-0.000006927,9.296E-08,2878-1,1
2878,0,COMB8_ULS,Combination,-1962.657,-2.642E-07,0.00001346,5.741E-14,0.000004702,-1.714E-07,2878-1,0
2878,0.5,COMB8_ULS,Combination,-1967.962,-2.642E-07,0.00001346,5.741E-14,-0.000002027,-3.927E-08,2878-1,0.5
2878,1,COMB8_ULS,Combination,-1973.267,-2.642E-07,0.00001346,5.741E-14,-0.000008756,9.281E-08,2878-1,1
2878,0,COMB9_ULS,Combination,-2099.572,-2.655E-07,0.00001327,5.741E-14,0.00000462,-1.719E-07,2878-1,0
2878,0.5,COMB9_ULS,Combination,-2104.877,-2.655E-07,0.00001327,5.741E-14,-0.000002017,-3.917E-08,2878-1,0.5
2878,1,COMB9_ULS,Combination,-2110.182,-2.655E-07,0.00001327,5.741E-14,-0.000008654,9.361E-08,2878-1,1
2878,0,COMB14_ULS,Combination,-1757.286,0.000003883,0.00003402,2.297E-13,0.00001185,0.000001339,2878-1,0
2878,0.5,COMB14_ULS,Combination,-1762.591,0.000003883,0.00003402,2.297E-13,-0.000005162,-6.029E-07,2878-1,0.5
2878,1,COMB14_ULS,Combination,-1767.896,0.000003883,0.00003402,2.297E-13,-0.00002217,-0.000002545,2878-1,1
2878,0,COMB15_ULS,Combination,-1587.646,0.000003877,0.00001076,2.296E-13,0.000003673,0.000001336,2878-1,0
2878,0.5,COMB15_ULS,Combination,-1592.951,0.000003877,0.00001076,2.296E-13,-0.000001706,-6.023E-07,2878-1,0.5
2878,1,COMB15_ULS,Combination,-1598.256,0.000003877,0.00001076,2.296E-13,-0.000007085,-0.000002541,2878-1,1
2878,0,COMB16_ULS,Combination,-1598.122,0.000005185,0.00001329,3.07E-13,0.000004558,0.000001787,2878-1,0
2878,0.5,COMB16_ULS,Combination,-1603.427,0.000005185,0.00001329,3.07E-13,-0.000002088,-8.053E-07,2878-1,0.5
2878,1,COMB16_ULS,Combination,-1608.732,0.000005185,0.00001329,3.07E-13,-0.000008735,-0.000003398,2878-1,1
2878,0,COMB17_ULS,Combination,-1683.185,-0.00002001,-3.647E-07,-7.674E-14,-1.715E-07,-0.000007005,2878-1,0
2878,0.5,COMB17_ULS,Combination,-1688.49,-0.00002001,-3.647E-07,-7.674E-14,1.083E-08,0.000003001,2878-1,0.5
2878,1,COMB17_ULS,Combination,-1693.795,-0.00002001,-3.647E-07,-7.674E-14,1.932E-07,0.00001301,2878-1,1
2878,0,COMB18_ULS,Combination,-1759.28,-0.000005856,-0.00001255,-6.364E-19,-0.000004392,-0.000002071,2878-1,0
2878,0.5,COMB18_ULS,Combination,-1764.585,-0.000005856,-0.00001255,-6.364E-19,0.000001884,8.566E-07,2878-1,0.5
2878,1,COMB18_ULS,Combination,-1769.89,-0.000005856,-0.00001255,-6.364E-19,0.000008161,0.000003785,2878-1,1
2878,0,COMB19_ULS,Combination,-1674.217,0.00001934,0.000001106,-6.364E-19,3.383E-07,0.000006721,2878-1,0
2878,0.5,COMB19_ULS,Combination,-1679.522,0.00001934,0.000001106,-6.364E-19,-2.145E-07,-0.00000295,2878-1,0.5
2878,1,COMB19_ULS,Combination,-1684.827,0.00001934,0.000001106,-6.364E-19,-7.673E-07,-0.00001262,2878-1,1
2878,0,COMB20_ULS,Combination,-1868.138,-2.687E-07,0.00003733,5.736E-14,0.00001524,-1.731E-07,2878-1,0
2878,0.5,COMB20_ULS,Combination,-1873.443,-2.687E-07,0.00003733,5.736E-14,-0.000003422,-3.88E-08,2878-1,0.5
2878,1,COMB20_ULS,Combination,-1878.748,-2.687E-07,0.00003733,5.736E-14,-0.00002209,9.554E-08,2878-1,1
2878,0,COMB21_ULS,Combination,-1165.162,1.175E-07,-6.638E-07,-1.667E-16,-0.000000248,4.059E-08,2878-1,0
2878,0.5,COMB21_ULS,Combination,-1170.467,1.175E-07,-6.638E-07,-1.667E-16,8.391E-08,-1.814E-08,2878-1,0.5
2878,1,COMB21_ULS,Combination,-1175.773,1.175E-07,-6.638E-07,-1.667E-16,4.158E-07,-7.686E-08,2878-1,1
2878,0,COMB4_ULS,Combination,-1978.586,-0.000006398,0.00001089,5.742E-14,0.000003814,-0.000002311,2878-1,0
2878,0.5,COMB4_ULS,Combination,-1983.891,-0.000006398,0.00001089,5.742E-14,-0.000001633,8.879E-07,2878-1,0.5
2878,1,COMB4_ULS,Combination,-1989.196,-0.000006398,0.00001089,5.742E-14,-0.000007079,0.000004087,2878-1,1
2878,0,COMB5_ULS,Combination,-1974.338,-0.000008913,0.00001157,-2.785E-14,0.00000405,-0.000003188,2878-1,0
2878,0.5,COMB5_ULS,Combination,-1979.644,-0.000008913,0.00001157,-2.785E-14,-0.000001738,0.000001268,2878-1,0.5
2878,1,COMB5_ULS,Combination,-1984.949,-0.000008913,0.00001157,-2.785E-14,-0.000007525,0.000005724,2878-1,1
2878,0,COMB6_ULS,Combination,-1968.234,-0.00001088,0.00001255,-2.785E-14,0.000004389,-0.000003873,2878-1,0
2878,0.5,COMB6_ULS,Combination,-1973.539,-0.00001088,0.00001255,-2.785E-14,-0.000001888,0.000001565,2878-1,0.5
2878,1,COMB6_ULS,Combination,-1978.845,-0.00001088,0.00001255,-2.785E-14,-0.000008166,0.000007002,2878-1,1
2878,0,COMB7_ULS,Combination,-1951.7,-0.00001253,0.00001521,5.742E-14,0.000005309,-0.000004451,2878-1,0
2878,0.5,COMB7_ULS,Combination,-1957.005,-0.00001253,0.00001521,5.742E-14,-0.000002297,0.000001815,2878-1,0.5
2878,1,COMB7_ULS,Combination,-1962.31,-0.00001253,0.00001521,5.742E-14,-0.000009903,0.000008081,2878-1,1
2878,0,COMB10_ULS,Combination,-1847.53,6.095E-07,0.00001067,3.003E-16,0.00000366,2.573E-07,2878-1,0
2878,0.5,COMB10_ULS,Combination,-1852.835,6.095E-07,0.00001067,3.003E-16,-0.000001676,-4.744E-08,2878-1,0.5
2878,1,COMB10_ULS,Combination,-1858.141,6.095E-07,0.00001067,3.003E-16,-0.000007013,-3.522E-07,2878-1,1
2878,0,COMB11_ULS,Combination,-1987.617,0.000001075,0.00001137,6E-16,0.000003961,4.549E-07,2878-1,0
2878,0.5,COMB11_ULS,Combination,-1992.922,0.000001075,0.00001137,6E-16,-0.000001726,-8.262E-08,2878-1,0.5
2878,1,COMB11_ULS,Combination,-1998.227,0.000001075,0.00001137,6E-16,-0.000007412,-6.201E-07,2878-1,1
2878,0,COMB12_ULS,Combination,-1804.545,7.003E-07,0.00001117,1.2E-15,0.000003875,2.941E-07,2878-1,0
2878,0.5,COMB12_ULS,Combination,-1809.85,7.003E-07,0.00001117,1.2E-15,-0.000001711,-5.605E-08,2878-1,0.5
2878,1,COMB12_ULS,Combination,-1815.155,7.003E-07,0.00001117,1.2E-15,-0.000007296,-4.062E-07,2878-1,1
2878,0,COMB13_ULS,Combination,-1743.773,4.099E-07,0.00001088,6E-16,0.000003749,1.715E-07,2878-1,0
2878,0.5,COMB13_ULS,Combination,-1749.078,4.099E-07,0.00001088,6E-16,-0.000001693,-3.347E-08,2878-1,0.5
2878,1,COMB13_ULS,Combination,-1754.384,4.099E-07,0.00001088,6E-16,-0.000007134,-2.384E-07,2878-1,1
2879,0,COMB1_ULS,Combination,-1935.173,5.369E-08,-0.000005531,2.871E-14,-0.000008427,9.228E-08,2879-1,0
2879,0.5,COMB1_ULS,Combination,-1940.478,5.369E-08,-0.000005531,2.871E-14,-0.000005662,6.544E-08,2879-1,0.5
2879,1,COMB1_ULS,Combination,-1945.783,5.369E-08,-0.000005531,2.871E-14,-0.000002896,3.859E-08,2879-1,1
2879,0,COMB2_ULS,Combination,-1971.672,5.403E-08,-0.000005853,2.871E-14,-0.000008924,9.281E-08,2879-1,0
2879,0.5,COMB2_ULS,Combination,-1976.977,5.403E-08,-0.000005853,2.871E-14,-0.000005997,6.58E-08,2879-1,0.5
2879,1,COMB2_ULS,Combination,-1982.282,5.403E-08,-0.000005853,2.871E-14,-0.00000307,3.878E-08,2879-1,1
2879,0,COMB3_ULS,Combination,-1990.672,5.413E-08,-0.000004543,2.871E-14,-0.000006927,9.296E-08,2879-1,0
2879,0.5,COMB3_ULS,Combination,-1995.977,5.413E-08,-0.000004543,2.871E-14,-0.000004655,6.59E-08,2879-1,0.5
2879,1,COMB3_ULS,Combination,-2001.282,5.413E-08,-0.000004543,2.871E-14,-0.000002384,3.883E-08,2879-1,1
2879,0,COMB8_ULS,Combination,-1973.267,5.403E-08,-0.000005743,2.871E-14,-0.000008756,9.281E-08,2879-1,0
2879,0.5,COMB8_ULS,Combination,-1978.572,5.403E-08,-0.000005743,2.871E-14,-0.000005884,6.58E-08,2879-1,0.5
2879,1,COMB8_ULS,Combination,-1983.878,5.403E-08,-0.000005743,2.871E-14,-0.000003013,3.878E-08,2879-1,1
2879,0,COMB9_ULS,Combination,-2110.182,5.454E-08,-0.000005678,2.871E-14,-0.000008654,9.361E-08,2879-1,0
2879,0.5,COMB9_ULS,Combination,-2115.488,5.454E-08,-0.000005678,2.871E-14,-0.000005815,6.634E-08,2879-1,0.5
2879,1,COMB9_ULS,Combination,-2120.793,5.454E-08,-0.000005678,2.871E-14,-0.000002976,3.907E-08,2879-1,1
2879,0,COMB14_ULS,Combination,-1767.896,-0.000001671,-0.00001455,3.409E-17,-0.00002217,-0.000002545,2879-1,0
2879,0.5,COMB14_ULS,Combination,-1773.201,-0.000001671,-0.00001455,3.409E-17,-0.0000149,-0.000001709,2879-1,0.5
2879,1,COMB14_ULS,Combination,-1778.506,-0.000001671,-0.00001455,3.409E-17,-0.000007625,-0.000000874,2879-1,1
2879,0,COMB15_ULS,Combination,-1598.256,-0.000001668,-0.000004654,-5.987E-18,-0.000007085,-0.000002541,2879-1,0
2879,0.5,COMB15_ULS,Combination,-1603.561,-0.000001668,-0.000004654,-5.987E-18,-0.000004757,-0.000001707,2879-1,0.5
2879,1,COMB15_ULS,Combination,-1608.867,-0.000001668,-0.000004654,-5.987E-18,-0.00000243,-8.726E-07,2879-1,1
2879,0,COMB16_ULS,Combination,-1608.732,-0.000002231,-0.000005737,-3.385E-18,-0.000008735,-0.000003398,2879-1,0
2879,0.5,COMB16_ULS,Combination,-1614.037,-0.000002231,-0.000005737,-3.385E-18,-0.000005866,-0.000002282,2879-1,0.5
2879,1,COMB16_ULS,Combination,-1619.342,-0.000002231,-0.000005737,-3.385E-18,-0.000002998,-0.000001167,2879-1,1
2879,0,COMB17_ULS,Combination,-1693.795,0.000008531,1.229E-07,-7.674E-14,1.932E-07,0.00001301,2879-1,0
2879,0.5,COMB17_ULS,Combination,-1699.101,0.000008531,1.229E-07,-7.674E-14,1.317E-07,0.000008743,2879-1,0.5
2879,1,COMB17_ULS,Combination,-1704.406,0.000008531,1.229E-07,-7.674E-14,7.029E-08,0.000004477,2879-1,1
2879,0,COMB18_ULS,Combination,-1769.89,0.00000248,0.000005352,-3.07E-13,0.000008161,0.000003785,2879-1,0
2879,0.5,COMB18_ULS,Combination,-1775.196,0.00000248,0.000005352,-3.07E-13,0.000005485,0.000002545,2879-1,0.5
2879,1,COMB18_ULS,Combination,-1780.501,0.00000248,0.000005352,-3.07E-13,0.000002808,0.000001304,2879-1,1
2879,0,COMB19_ULS,Combination,-1684.827,-0.000008281,-5.075E-07,7.674E-14,-7.673E-07,-0.00001262,2879-1,0
2879,0.5,COMB19_ULS,Combination,-1690.132,-0.000008281,-5.075E-07,7.674E-14,-5.136E-07,-0.00000848,2879-1,0.5
2879,1,COMB19_ULS,Combination,-1695.437,-0.000008281,-5.075E-07,7.674E-14,-2.599E-07,-0.00000434,2879-1,1
2879,0,COMB20_ULS,Combination,-1878.748,5.58E-08,-0.0000143,2.866E-14,-0.00002209,9.554E-08,2879-1,0
2879,0.5,COMB20_ULS,Combination,-1884.053,5.58E-08,-0.0000143,2.866E-14,-0.00001494,6.764E-08,2879-1,0.5
2879,1,COMB20_ULS,Combination,-1889.358,5.58E-08,-0.0000143,2.866E-14,-0.000007791,3.974E-08,2879-1,1
2879,0,COMB21_ULS,Combination,-1175.773,-5.046E-08,2.713E-07,-2.927E-19,4.158E-07,-7.686E-08,2879-1,0
